CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
711816108,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,29,2,2,4,18563,0,18563,0.729,2395,45,0.552,0,0.99697,0.00302546
713663508,Attrited Customer,58,M,0,High School,Unknown,$40K - $60K,Blue,42,3,2,3,1438.3,0,1438.3,0.835,1088,22,1.444,0,0.99378,0.00622
789777408,Attrited Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue,15,3,2,3,1442,1428,14,0.496,1134,26,0.238,0.99,0.99485,0.00515
718577958,Attrited Customer,39,M,2,Uneducated,Married,$120K +,Blue,26,2,3,4,8906,0,8906,0.315,809,15,0.25,0,0.99812,0.00188031
717664008,Attrited Customer,37,M,3,College,Married,$60K - $80K,Blue,19,2,3,4,3100,2517,583,0.35,694,12,0.2,0.812,0.99808,0.0019163
711562833,Attrited Customer,35,M,4,Graduate,Married,$80K - $120K,Blue,24,6,3,4,12634,0,12634,0.323,717,18,0.286,0,0.99816,0.00184351
720181758,Attrited Customer,37,M,0,Doctorate,Married,$120K +,Blue,22,3,3,4,8654,0,8654,0.446,850,18,0.385,0,0.99844,0.00155735
720427683,Attrited Customer,58,M,2,Uneducated,Single,$120K +,Blue,46,2,3,4,16163,0,16163,0.542,2171,48,0.778,0,0.99812,0.00188031
711692508,Attrited Customer,54,F,2,Post-Graduate,Married,Less than $40K,Blue,47,3,4,3,1438.3,0,1438.3,1.053,1154,22,0.375,0,0.99768,0.00231842
717930483,Attrited Customer,37,M,2,Graduate,Single,$120K +,Blue,25,3,3,0,5616,0,5616,0.995,1564,31,0.476,0,0.98515,0.01485
715651833,Attrited Customer,65,M,1,Unknown,Single,Less than $40K,Blue,36,3,4,4,2351,0,2351,0.881,1593,35,0.591,0,0.99845,0.001551
715517733,Attrited Customer,46,F,3,High School,Single,Less than $40K,Silver,39,1,0,4,13092,1962,11130,0.686,936,25,0.25,0.15,0.98159,0.01841
778693458,Attrited Customer,32,M,1,High School,Divorced,$60K - $80K,Blue,13,3,3,3,12616,0,12616,1.054,1376,29,0.611,0,0.99639,0.00360858
712551258,Attrited Customer,39,M,1,Uneducated,Married,Less than $40K,Blue,36,3,3,3,4247,0,4247,0.405,847,17,0.133,0,0.99659,0.00341249
709564683,Attrited Customer,32,M,2,Graduate,Married,$40K - $60K,Blue,22,3,3,5,4739,0,4739,0.363,886,21,0.4,0,0.99888,0.00111805
772292358,Attrited Customer,30,M,1,College,Divorced,Less than $40K,Blue,19,4,3,3,7970,0,7970,0.776,1284,30,0.429,0,0.99639,0.00360825
713021208,Attrited Customer,55,F,2,College,Single,Unknown,Silver,36,2,3,3,34516,0,34516,0.399,1353,40,0.212,0,0.99625,0.00374779
713104458,Attrited Customer,46,M,2,Graduate,Single,$40K - $60K,Blue,31,3,3,5,7869,0,7869,0.692,998,25,0.562,0,0.99888,0.00111805
715366083,Attrited Customer,52,F,0,Doctorate,Single,Less than $40K,Blue,36,2,2,3,1438.3,978,460.3,0.773,947,33,0.571,0.68,0.99581,0.00418811
716244033,Attrited Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,33,2,3,3,7266,906,6360,0.676,1741,27,0.421,0.125,0.99683,0.00317458
787463508,Attrited Customer,26,M,0,Graduate,Single,Less than $40K,Blue,13,5,2,4,2469,2410,59,0.544,1027,20,0.176,0.976,0.99645,0.0035547
778381608,Attrited Customer,48,M,4,Doctorate,Single,$80K - $120K,Blue,28,3,3,4,6572,417,6155,0.584,1766,46,0.533,0.063,0.99873,0.00127462
710586483,Attrited Customer,26,F,0,High School,Single,Unknown,Blue,13,1,2,4,6152,0,6152,0.391,968,23,0.533,0,0.99634,0.00365621
709164408,Attrited Customer,32,M,1,Uneducated,Married,Less than $40K,Blue,23,1,3,3,2218,1696,522,0.367,730,20,0.429,0.765,0.99659,0.00341249
709785783,Attrited Customer,35,F,0,Graduate,Single,Less than $40K,Blue,25,5,3,4,2300,0,2300,0.877,1485,34,0.478,0,0.99775,0.00225216
720185058,Attrited Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,4,4267,0,4267,0.862,1067,23,0.769,0,0.99814,0.00186317
717813558,Attrited Customer,57,F,3,High School,Single,Unknown,Blue,36,1,4,2,8389,1960,6429,0.384,1334,38,0.407,0.234,0.99546,0.00453868
719470458,Attrited Customer,46,M,3,College,Single,$80K - $120K,Blue,39,1,4,3,4026,243,3783,0.738,1102,27,0.8,0.06,0.9973,0.00270308
715319958,Attrited Customer,48,M,3,Uneducated,Married,$120K +,Blue,36,5,2,4,34516,787,33729,0.763,1312,32,0.6,0.023,0.99714,0.00286097
714412308,Attrited Customer,33,M,3,Graduate,Married,$80K - $120K,Blue,36,6,3,5,7140,0,7140,0.401,916,18,0.2,0,0.99892,0.0010775
721243083,Attrited Customer,55,M,3,Uneducated,Divorced,$80K - $120K,Blue,41,1,3,4,34516,2408,32108,0.796,1187,40,0.6,0.07,0.99819,0.00181217
798022683,Attrited Customer,43,M,1,Graduate,Married,$80K - $120K,Blue,37,4,2,3,25517,321,25196,0.769,2508,44,0.294,0.013,0.99447,0.00553
716112933,Attrited Customer,39,F,3,Graduate,Married,Unknown,Blue,36,3,2,3,1575,592,983,0.236,644,15,0.154,0.376,0.99499,0.00501
789853533,Attrited Customer,54,M,3,High School,Married,$40K - $60K,Blue,44,2,1,5,3032,0,3032,0.949,1037,14,2.5,0,0.99639,0.00361108
806256333,Attrited Customer,41,M,4,Graduate,Unknown,$60K - $80K,Blue,36,2,3,5,1438.3,312,1126.3,0.657,1786,26,0.733,0.217,0.99893,0.00106612
719146008,Attrited Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,39,4,4,3,18672,2517,16155,0.799,1126,35,0.591,0.135,0.99737,0.0026282
720693033,Attrited Customer,33,M,1,Unknown,Married,$60K - $80K,Blue,36,1,3,4,8925,168,8757,0.447,741,10,0.429,0.019,0.99813,0.00187387
712784058,Attrited Customer,45,F,2,High School,Divorced,Unknown,Blue,36,6,4,3,17156,2517,14639,0.717,1142,33,0.32,0.147,0.9972,0.00280488
789963033,Attrited Customer,54,F,1,Graduate,Single,Less than $40K,Blue,45,3,5,5,1438.3,0,1438.3,0.647,1603,39,0.444,0,0.99893,0.0010665
827984658,Attrited Customer,49,M,3,Post-Graduate,Married,$80K - $120K,Blue,45,3,0,4,23870,0,23870,0.604,1885,39,0.345,0,0.98619,0.01381
716331408,Attrited Customer,52,F,4,Unknown,Married,Less than $40K,Blue,36,1,4,5,2143,0,2143,0.853,1353,36,0.333,0,0.9992,0.00080275
710524533,Attrited Customer,38,F,4,College,Married,$40K - $60K,Blue,36,4,4,4,4913,2517,2396,0.348,899,28,0.273,0.512,0.99843,0.00156939
709413933,Attrited Customer,56,M,2,High School,Single,$40K - $60K,Blue,40,2,6,4,2381,651,1730,0.592,1920,46,0.586,0.273,0.99748,0.00251777
714967233,Attrited Customer,52,M,2,Doctorate,Married,$120K +,Blue,34,3,2,3,11188,0,11188,0.658,2109,47,0.621,0,0.9964,0.00359603
787460883,Attrited Customer,41,M,3,Uneducated,Married,$40K - $60K,Blue,28,3,3,4,11091,0,11091,0.522,1234,34,0.308,0,0.99819,0.00181217
709206333,Attrited Customer,44,F,4,Graduate,Single,$40K - $60K,Blue,30,3,4,4,4333,0,4333,0.463,1558,40,0.538,0,0.99847,0.00152587
821149008,Attrited Customer,52,M,2,Graduate,Single,$80K - $120K,Blue,48,6,2,4,34516,0,34516,0.539,1661,40,0.6,0,0.99695,0.00305189
772273983,Attrited Customer,48,M,4,Uneducated,Single,$40K - $60K,Blue,37,1,3,4,5268,2191,3077,0.622,2138,40,0.429,0.416,0.99821,0.00179304
719902908,Attrited Customer,51,M,3,Unknown,Married,$80K - $120K,Blue,36,3,3,3,5130,0,5130,0.407,1434,31,0.292,0,0.99711,0.00288892
709163358,Attrited Customer,41,M,5,Unknown,Single,$60K - $80K,Gold,32,2,3,4,34516,2517,31999,0.465,1727,35,0.458,0.073,0.99852,0.0014793
708139833,Attrited Customer,40,M,3,Graduate,Unknown,$60K - $80K,Blue,30,4,2,3,6391,0,6391,0.632,2323,44,0.419,0,0.99499,0.00501
827476983,Attrited Customer,56,F,2,College,Single,Less than $40K,Blue,52,3,5,1,3639,2178,1461,0.451,1865,42,0.5,0.599,0.99158,0.00842
708563433,Attrited Customer,65,F,0,High School,Single,Unknown,Blue,56,3,6,3,5894,477,5417,1.015,1616,32,0.455,0.081,0.99501,0.00499338
738627708,Attrited Customer,49,F,2,Unknown,Single,Unknown,Blue,41,5,3,4,5984,0,5984,0.551,1838,42,0.556,0,0.99824,0.00175907
771833433,Attrited Customer,49,M,2,High School,Married,$80K - $120K,Blue,38,3,2,4,29893,0,29893,0.519,2063,48,0.846,0,0.99686,0.00313909
828291858,Attrited Customer,38,M,3,College,Single,$60K - $80K,Blue,34,6,3,4,12050,1821,10229,0.63,2381,40,0.481,0.151,0.99808,0.0019163
720725058,Attrited Customer,51,F,1,Graduate,Single,Less than $40K,Blue,37,1,3,4,7176,0,7176,0.45,1375,33,0.65,0,0.99794,0.00205937
711935283,Attrited Customer,55,M,5,Post-Graduate,Single,$80K - $120K,Blue,47,3,1,4,1438.3,0,1438.3,0.414,1427,36,0.333,0,0.99482,0.00518
716950758,Attrited Customer,46,M,4,High School,Married,$60K - $80K,Blue,36,1,3,2,8017,0,8017,0.559,1657,43,0.654,0,0.99458,0.00542
715570533,Attrited Customer,48,M,3,Post-Graduate,Unknown,$120K +,Blue,35,2,2,6,34516,0,34516,0.464,1632,44,0.333,0,0.99918,0.00082469
721532583,Attrited Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,36,5,3,4,12250,2165,10085,0.641,1995,39,0.696,0.177,0.99816,0.00184351
712623258,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,3,5505,2517,2988,0.729,2272,42,0.448,0.457,0.99683,0.00317458
720508233,Attrited Customer,62,M,0,Unknown,Single,$40K - $60K,Silver,42,3,4,4,17161,0,17161,0.552,1898,42,0.556,0,0.99812,0.00187699
716387733,Attrited Customer,49,M,4,Graduate,Single,$60K - $80K,Blue,36,1,4,5,5662,1484,4178,0.434,1693,25,0.25,0.262,0.99912,0.00088231
788739633,Attrited Customer,38,M,1,Unknown,Married,$120K +,Blue,16,3,1,4,2106,238,1868,0.61,2136,40,0.905,0.113,0.99391,0.00609
720758808,Attrited Customer,38,M,3,College,Single,$60K - $80K,Blue,18,5,1,5,16317,0,16317,0.566,1995,54,0.929,0,0.99639,0.00361075
715858008,Attrited Customer,49,F,1,Uneducated,Married,$40K - $60K,Blue,39,2,3,3,8061,2517,5544,0.352,1224,31,0.409,0.312,0.99659,0.00341249
813053733,Attrited Customer,53,M,4,Unknown,Single,$120K +,Blue,48,3,3,4,34516,278,34238,0.817,3029,49,0.4,0.008,0.99832,0.00167742
720529308,Attrited Customer,63,M,0,High School,Single,$60K - $80K,Blue,48,5,3,1,1856,0,1856,0.5,1805,46,0.769,0,0.98907,0.01093
710658483,Attrited Customer,47,M,4,Graduate,Unknown,$40K - $60K,Blue,34,2,3,6,9080,2174,6906,0.653,2098,46,0.586,0.239,0.99939,0.00060765
710278458,Attrited Customer,52,M,2,High School,Single,$80K - $120K,Blue,43,4,3,3,11617,2517,9100,0.457,1643,43,0.483,0.217,0.99661,0.00338788
811035483,Attrited Customer,47,M,3,Uneducated,Divorced,$120K +,Silver,42,2,4,5,34516,0,34516,0.521,1641,35,0.591,0,0.99904,0.00095977
807593058,Attrited Customer,41,F,3,Unknown,Single,$40K - $60K,Blue,36,3,2,4,5317,0,5317,0.699,2003,29,0.318,0,0.99732,0.00267667
788030208,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Silver,33,1,2,3,13453,2517,10936,0.619,1904,42,0.448,0.187,0.99441,0.00559
720379533,Attrited Customer,47,M,3,Unknown,Unknown,$120K +,Blue,36,1,3,4,3952,0,3952,0.809,2066,37,0.233,0,0.9983,0.00169532
720983733,Attrited Customer,44,M,3,Unknown,Single,$60K - $80K,Blue,36,2,3,3,15422,864,14558,0.578,2136,54,0.8,0.056,0.99711,0.00288892
719099583,Attrited Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,34,3,2,3,1640,1444,196,0.423,1360,33,0.222,0.88,0.99499,0.00501
710654808,Attrited Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,36,3,1,4,1818,0,1818,0.672,2308,44,0.467,0,0.994,0.006
711196458,Attrited Customer,38,F,1,Unknown,Married,Less than $40K,Blue,20,2,2,3,1621,580,1041,0.421,1893,41,0.171,0.358,0.99496,0.00504
709224033,Attrited Customer,53,M,4,Uneducated,Single,$60K - $80K,Blue,43,1,3,2,13720,0,13720,0.671,1830,36,0.241,0,0.99487,0.00513
804673308,Attrited Customer,49,M,5,Uneducated,Married,$40K - $60K,Blue,44,2,3,4,3893,0,3893,0.662,1866,37,0.947,0,0.99818,0.00182139
767784708,Attrited Customer,48,M,0,Doctorate,Married,$60K - $80K,Blue,41,2,3,4,7277,504,6773,0.582,2356,40,0.29,0.069,0.99844,0.00155735
716573058,Attrited Customer,54,F,3,Doctorate,Unknown,Less than $40K,Blue,36,3,3,4,1438.3,0,1438.3,0.499,1598,40,0.29,0,0.99871,0.00128822
716977758,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,1,3675,2517,1158,0.766,1913,35,0.667,0.685,0.99143,0.00857
817889583,Attrited Customer,61,F,0,Graduate,Single,$40K - $60K,Blue,56,3,3,4,9721,0,9721,0.826,2260,46,1,0,0.99775,0.00225216
717242058,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Blue,39,2,3,4,3981,0,3981,0.764,2134,42,0.355,0,0.99813,0.00187266
716306583,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,3,5,3812,2517,1295,0.586,2325,45,0.731,0.66,0.9987,0.00130267
721233033,Attrited Customer,50,M,2,High School,Single,$80K - $120K,Blue,38,1,2,3,4915,464,4451,0.242,1474,36,0.091,0.094,0.99466,0.00534
779502333,Attrited Customer,50,M,4,Graduate,Single,$120K +,Silver,32,5,3,2,34516,0,34516,0.321,1480,37,0.276,0,0.99417,0.00583
803124408,Attrited Customer,41,F,3,Unknown,Married,Unknown,Blue,35,2,3,5,11538,0,11538,0.507,1926,53,0.432,0,0.99902,0.00098036
789964983,Attrited Customer,45,M,2,Graduate,Divorced,$40K - $60K,Blue,36,2,2,4,9569,0,9569,0.598,1724,35,0.25,0,0.99695,0.00305189
709297608,Attrited Customer,38,M,3,College,Single,$80K - $120K,Blue,26,3,3,2,1438.3,0,1438.3,0.399,1585,32,0.455,0,0.99452,0.00548
817977933,Attrited Customer,63,F,0,Graduate,Single,Less than $40K,Blue,56,5,6,3,1931,1531,400,0.778,2288,48,0.714,0.793,0.99515,0.00485493
714629358,Attrited Customer,54,F,3,Graduate,Divorced,$40K - $60K,Blue,34,2,3,4,4948,0,4948,0.392,1796,41,0.519,0,0.99814,0.00186317
711538758,Attrited Customer,39,M,5,Graduate,Single,$60K - $80K,Blue,36,1,3,3,24657,633,24024,0.358,1954,46,0.394,0.026,0.99681,0.00319072
719987733,Attrited Customer,51,F,3,Unknown,Single,$40K - $60K,Blue,38,3,3,3,5026,0,5026,0.564,1844,37,0.609,0,0.99711,0.00288892
719657583,Attrited Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,40,2,2,6,9502,2457,7045,0.915,2310,57,0.676,0.259,0.99903,0.00097026
789713208,Attrited Customer,62,F,0,Doctorate,Single,Less than $40K,Blue,50,6,3,5,2936,326,2610,0.935,2692,29,0.526,0.111,0.9991,0.00090053
715371108,Attrited Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,40,3,3,2,3728,0,3728,0.358,1632,42,0.448,0,0.99467,0.00533
796903083,Attrited Customer,47,F,1,Doctorate,Married,$40K - $60K,Blue,36,2,3,2,1438.3,0,1438.3,0.838,2584,42,0.448,0,0.99592,0.00407548
772137183,Attrited Customer,52,M,2,Graduate,Single,$120K +,Blue,41,1,3,1,31668,810,30858,0.643,1822,36,0.5,0.026,0.99087,0.00913
821768658,Attrited Customer,52,M,0,Unknown,Single,$120K +,Blue,48,4,5,5,13114,2247,10867,1.003,2474,51,0.417,0.171,0.99894,0.00106129
812449758,Attrited Customer,43,M,3,High School,Single,$60K - $80K,Blue,38,2,3,2,12254,0,12254,0.705,2129,42,0.355,0,0.99452,0.00548
815085708,Attrited Customer,60,F,0,High School,Single,$40K - $60K,Blue,55,1,5,5,10882,2517,8365,0.266,1861,46,0.278,0.231,0.9988,0.00119984
715485483,Attrited Customer,39,F,5,Graduate,Married,Less than $40K,Blue,36,3,3,3,3664,0,3664,0.419,1479,44,0.913,0,0.99681,0.00319072
794560833,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,6,5496,0,5496,0.548,1913,34,0.308,0,0.99939,0.00061414
718197108,Attrited Customer,54,M,2,Graduate,Single,$80K - $120K,Blue,36,5,3,3,12342,0,12342,0.431,1430,37,0.423,0,0.99671,0.00329379
710333883,Attrited Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,37,5,2,2,8808,390,8418,0.628,1905,42,0.448,0.044,0.99161,0.00839
789177333,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,1693,1088,605,0.532,2104,40,0.739,0.643,0.99447,0.00553
711079308,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,27,4,2,3,15186,0,15186,0.483,1884,33,0.435,0,0.99499,0.00501
708733983,Attrited Customer,50,F,1,Doctorate,Single,$40K - $60K,Blue,36,6,3,2,5349,2391,2958,0.671,2122,46,0.394,0.447,0.99592,0.00407548
711205758,Attrited Customer,45,M,3,College,Single,$80K - $120K,Silver,33,1,3,3,34516,0,34516,1.492,2534,43,0.433,0,0.99639,0.00361221
714659133,Attrited Customer,47,M,5,High School,Married,$80K - $120K,Blue,37,2,2,2,9410,0,9410,0.586,2178,41,0.864,0,0.99132,0.00868
716425833,Attrited Customer,38,M,2,Graduate,Single,$120K +,Blue,36,5,2,1,34516,1229,33287,0.427,1797,35,0.296,0.036,0.98564,0.01436
712164333,Attrited Customer,40,M,4,High School,Married,$60K - $80K,Blue,29,3,3,2,12544,1636,10908,0.503,1758,51,0.457,0.13,0.99458,0.00542
826471458,Attrited Customer,42,M,3,Graduate,Married,Less than $40K,Blue,38,2,3,3,6967,1767,5200,0.54,1919,38,0.52,0.254,0.99683,0.00317458
815851233,Attrited Customer,52,M,3,High School,Single,$120K +,Blue,47,6,1,3,19032,0,19032,0.417,1726,42,0.312,0,0.98941,0.01059
771776808,Attrited Customer,44,M,4,Uneducated,Married,$40K - $60K,Blue,33,5,4,3,1527,0,1527,0.531,1877,38,0.462,0,0.99747,0.00252933
789365508,Attrited Customer,49,M,2,High School,Divorced,$40K - $60K,Blue,39,2,3,4,14839,512,14327,0.176,1453,26,0.13,0.035,0.99801,0.00198853
716404383,Attrited Customer,47,F,2,Graduate,Married,Unknown,Blue,36,1,3,2,18799,2517,16282,0.813,2315,52,0.625,0.134,0.99447,0.00553
711843708,Attrited Customer,61,F,0,Graduate,Divorced,Less than $40K,Blue,36,2,3,3,2125,0,2125,0.654,2860,38,0.727,0,0.99616,0.0038363
718877883,Attrited Customer,44,F,3,Unknown,Single,Less than $40K,Blue,36,3,1,1,5644,2517,3127,0.86,2440,44,0.76,0.446,0.97428,0.02572
719604858,Attrited Customer,45,F,3,Unknown,Married,Less than $40K,Blue,31,4,3,3,5941,0,5941,0.522,2196,37,0.233,0,0.99711,0.00288892
714549558,Attrited Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,32,3,2,2,9576,0,9576,0.817,2362,49,0.4,0,0.99129,0.00871
822955008,Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,56,3,3,2,9569,0,9569,0.94,2287,49,0.581,0,0.99411,0.00589
711275433,Attrited Customer,47,M,4,Uneducated,Unknown,Unknown,Blue,36,3,3,3,18873,0,18873,0.636,2021,38,0.52,0,0.99694,0.00305523
827117808,Attrited Customer,45,M,1,Graduate,Single,$60K - $80K,Blue,41,2,3,2,9904,2513,7391,0,1152,28,0,0.254,0.99411,0.00589
804462633,Attrited Customer,43,F,3,High School,Divorced,Less than $40K,Blue,38,3,3,3,7084,0,7084,0.523,2287,44,0.294,0,0.99673,0.00326528
709321908,Attrited Customer,47,M,3,High School,Single,$80K - $120K,Blue,29,2,2,3,7498,2319,5179,0.484,1676,51,0.759,0.309,0.99485,0.00515
712597233,Attrited Customer,37,M,2,Uneducated,Unknown,$40K - $60K,Blue,36,2,3,2,3250,1721,1529,0.446,1714,32,0.391,0.53,0.99462,0.00538
719816583,Attrited Customer,46,M,3,Doctorate,Married,$120K +,Blue,38,3,2,2,8989,552,8437,0.699,2309,49,0.633,0.061,0.99418,0.00582
713004933,Attrited Customer,40,M,3,High School,Married,$60K - $80K,Blue,27,3,2,1,6813,2332,4481,0.58,2634,51,0.378,0.342,0.98576,0.01424
772466508,Attrited Customer,45,M,3,Unknown,Single,$60K - $80K,Blue,35,6,2,1,18004,2517,15487,0.569,2030,45,0.452,0.14,0.98739,0.01261
737921733,Attrited Customer,62,F,1,Unknown,Single,Less than $40K,Blue,55,3,3,3,1892,1604,288,0.476,1581,34,0.417,0.848,0.99681,0.00319278
716575758,Attrited Customer,50,F,2,College,Unknown,Unknown,Blue,39,2,3,2,1438.3,0,1438.3,0.588,1859,41,0.464,0,0.99432,0.00568
714097683,Attrited Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,49,3,3,4,1809,0,1809,0.569,2123,44,0.571,0,0.99807,0.00193323
708121908,Attrited Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,36,2,3,2,22917,0,22917,0.574,2045,45,0.5,0,0.9952,0.00479863
709435533,Attrited Customer,53,F,1,Unknown,Single,Less than $40K,Blue,41,2,3,2,3099,0,3099,0.279,1401,44,0.419,0,0.99464,0.00536
719874633,Attrited Customer,44,M,1,High School,Unknown,$80K - $120K,Gold,36,2,2,3,34516,0,34516,0.596,1891,34,0.214,0,0.99506,0.00494341
719168883,Attrited Customer,45,F,5,Unknown,Single,Less than $40K,Blue,34,1,4,1,5155,0,5155,1.014,2753,45,0.607,0,0.99332,0.00668
714212358,Attrited Customer,38,F,3,High School,Single,Unknown,Blue,36,1,3,2,5260,1706,3554,0.359,2142,57,0.676,0.324,0.99452,0.00548
721104708,Attrited Customer,41,F,3,Post-Graduate,Single,Less than $40K,Blue,36,1,3,1,2067,1966,101,0.91,3033,41,0.708,0.951,0.99251,0.00749
717461283,Attrited Customer,38,F,2,Graduate,Single,Unknown,Blue,24,3,2,3,2214,570,1644,0.688,2066,45,0.25,0.257,0.9948,0.0052
803028858,Attrited Customer,38,F,2,Graduate,Single,Less than $40K,Blue,32,2,3,3,3775,0,3775,0.581,2031,36,0.385,0,0.99671,0.00329379
712751133,Attrited Customer,42,M,3,Doctorate,Single,$60K - $80K,Blue,35,3,3,3,11328,1369,9959,0.585,1829,42,0.312,0.121,0.9978,0.00219584
708170508,Attrited Customer,38,M,2,Graduate,Married,$60K - $80K,Blue,36,2,3,2,1438.3,0,1438.3,0.461,1651,42,0.5,0,0.99447,0.00553
719770158,Attrited Customer,54,F,3,Post-Graduate,Single,Less than $40K,Blue,49,1,4,3,8516,0,8516,0.549,2189,37,0.276,0,0.99777,0.00223444
716271183,Attrited Customer,45,F,2,Uneducated,Single,Less than $40K,Blue,37,3,2,2,8924,0,8924,0.547,1720,42,0.4,0,0.99153,0.00847
816261858,Attrited Customer,61,M,0,Graduate,Single,$40K - $60K,Blue,56,2,5,4,3984,2245,1739,0.612,1821,39,0.696,0.564,0.99798,0.00201684
721308033,Attrited Customer,45,F,2,Post-Graduate,Single,Less than $40K,Blue,37,3,3,1,3036,2517,519,0.882,2609,42,0.615,0.829,0.99223,0.00777
774760458,Attrited Customer,62,F,1,High School,Unknown,$40K - $60K,Blue,56,3,5,1,3807,2517,1290,0.506,1739,36,0.5,0.661,0.99104,0.00896
804415083,Attrited Customer,45,M,3,Unknown,Married,$60K - $80K,Blue,40,3,5,3,4097,655,3442,1.084,2611,51,0.545,0.16,0.99741,0.00258725
771424908,Attrited Customer,38,M,2,Unknown,Unknown,$60K - $80K,Blue,26,2,2,3,11252,1129,10123,0.462,1766,31,0.476,0.1,0.99527,0.00472896
711012783,Attrited Customer,43,M,4,Graduate,Single,$120K +,Blue,36,1,3,4,33384,0,33384,0.631,2066,46,0.769,0,0.99816,0.00184351
708788583,Attrited Customer,64,F,1,College,Unknown,Less than $40K,Blue,56,3,1,2,6167,0,6167,0.422,1648,43,0.536,0,0.98049,0.01951
819714408,Attrited Customer,44,F,2,Graduate,Married,Unknown,Blue,39,6,3,3,5666,2386,3280,0.564,1981,42,1,0.421,0.99671,0.00329379
713730933,Attrited Customer,53,F,4,Graduate,Married,Less than $40K,Blue,36,2,3,5,1438.3,0,1438.3,0.314,1739,44,0.467,0,0.99893,0.00106612
712235433,Attrited Customer,43,F,1,Graduate,Single,Less than $40K,Blue,36,2,3,2,2886,0,2886,0.587,2326,50,0.429,0,0.99411,0.00589
714377058,Attrited Customer,63,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,4,1896,0,1896,0.747,2186,50,0.562,0,0.99813,0.00187387
708654933,Attrited Customer,51,F,2,Doctorate,Married,Less than $40K,Platinum,42,3,2,3,15987,193,15794,0.435,2021,46,0.394,0.012,0.99793,0.00207303
720283758,Attrited Customer,44,F,2,Uneducated,Married,Unknown,Blue,36,1,3,3,13735,1733,12002,0.614,1783,43,0.654,0.126,0.9968,0.00320374
718735908,Attrited Customer,47,M,4,Graduate,Single,$120K +,Blue,35,3,4,3,7015,0,7015,0.456,1799,51,0.645,0,0.9974,0.00260048
804833058,Attrited Customer,49,M,3,Unknown,Single,$80K - $120K,Blue,44,1,3,4,4384,0,4384,0.684,1832,49,0.581,0,0.9983,0.00169532
713639058,Attrited Customer,49,M,3,High School,Married,$60K - $80K,Blue,34,6,3,3,1511,0,1511,0.432,1329,35,0.591,0,0.99673,0.00326528
709560258,Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,31,2,3,4,4946,0,4946,0.54,2239,38,0.407,0,0.99814,0.00186317
720362058,Attrited Customer,57,M,2,Uneducated,Single,$60K - $80K,Silver,49,4,3,3,32182,0,32182,0.52,1937,46,0.704,0,0.99646,0.00354449
